text,rating_1,rating_2,rating_3,rating_4,rating_5
"
 This place is great! took my 2 year old for his first haircut and I was pleasantly surprised by how wonderful these ladies are. they are great at their job. I work with kids myself but these ladies have the patience of saints!! They do a wonderful job and the salon itself is clean, and so fun for kids. I wont take my son any where else! I think my husband is jealous the kids gets to play xbox while getting a hair cut!! Awesome place! They also do salon services for birthday or little girls who want to get pampered! Its adorable!! ",0,0,0,0,1
"
 Totally disappointed - over priced and they were totally put out that we arrived 20 minutes prior to closing. Sorry, but if you are open when we get there, it's still business for you. ",1,0,0,0,0
"
 Wow lets talk about poor service. So the reviews looked pretty positive so a friend and I went here on vDay (today) we called to put our name on the list for 8, got there at 7.30, got seated at 9.20, only because we saw the girl who first wrote down our name. It kind of got to be a game, each person would ask where they were on the list and all the girl would say is 'yah, just a few' or 'just a little bit' without even finding their names. Not a place that is used to packed crowds. Now lets talk about the veggie burrito I got which was just filled with zucchini, 3 small pieces of onion and two slivers of carrots. No, doesn't pass for anything. No beans or cheese, or anything fun like that in it. Oh well, lesson learned. You guys can keep this one for yourself. Wont be going back. ",1,0,0,0,0
"
 Although the salespeople aren't the most knowledgeable, Best Buy has great deals and I love their rewards program. ",0,0,1,0,0
"
 I don't know about this place. They have all these great wrap sandwiches but the salads seemed like an afterthought. And I try to avoid food carbs, cause I need them carbs for drinking! So I got the Greek salad and it just seemed plain to me. I loved all the kalamata olives and abundance of feta, but flavors seemed to be lacking. Maybe I'll have to get a wrap next time. ",0,0,1,0,0
"
 Find out ahead of time what you are going to be charged. Prices are different depending on the nail tech. ",0,1,0,0,0
"
 This place is a one heck of a gem located in an off-the-street building in the central Phoenix area. Luckily it is just down the street from my parents' home and gave me a good way to find something else to do while I was dealing with their belongings after my father passed on. The pros: 1. A nice space with tons of the things you loved (or still love) as a kid. You want some obscure items, then you might find them in the building. I saw quite a few things I would have normally purchased had I lived in the area. Unfortunately I didn't want to deal with packing or shipping those items. There were some definite deals that could be made if you did the research before buying. 2. A great overall selection of toys, games, figurines, and comic books. They buy, sell, and I think trade items so the ability to haggle is a plus. It took quite a while to look at most of the items in the place. It's pretty much a small group of dealers who get together to sell what they have without having to have a retail store. 3. Easy to find off of the road. Plenty of parking. One day there was a ton of people there so it was a little chaotic. The cons: 1. It's pretty much a consortium of small dealers so it can be a little confusing. As for customer service, you pretty much have to go out of your way to get a dealer's attention. You will have to take the time to see everything and when you decide to buy make sure you research the prices. I saw a couple of items that were definitely over-priced but some items that went the opposite direction. 2. If lots of people are inside, then it's crowded so be mindful of your surroundings so you don't knock anything over. I think a move might be in the future based upon the increased popularity of the this space. Overall I really dig this place. I let me do a lot of window shopping and helped to give me an idea of what I might get the next time I visit Phoenix. ",0,0,0,1,0
"
 Tasty! Madison was missing a fashionable Italian restaurant. Pasta and antipasti are excellent. Food is among the best in town. Last I went, which was soon after opening, the cocktails weren't very good. ",0,0,0,1,0
"
 Not really a friendly ""customer service"" oriented type of gym. Not responsive to members requests. Front desk is grumpy and doesn't bother to look up when you walk in. Too busy doing their nails, homework, or talking. Seems to be a control issue with the bike class passes too. Not so sure I can recommend this gym to anyone. ",0,1,0,0,0
"
 Service was terrible and the food was just OK. The best thing about this place was the cheese crispi but not worth coming back for. ",1,0,0,0,0
"
 Yesterday 07-09-11 I had my first dim sum. It was ok. Too many bread items. The girl with the fried chicken and egg rolls, etc walked so fast I couldn't get her attention. I left their without eating any meat. Not by choice. I would go back and eat off the regular menu. Plus, I was the only one out of 200 that wasn't Asian. That has to tell you something about the food. ",0,0,1,0,0
"
 I really wanted to like this restaurant, but I didn't. No Customer service skills, very small place, Food was Overpriced,the taste of the food was average. If they don't change their skills or prices they won't last very long. They thing the restaurant is located in Scottsdale with their prices. Sorry but we won't be back ",1,0,0,0,0
"
 Grade: C Loud. Cheap. Okay overall. ",0,0,1,0,0
"
 Ugh. If you have the opportunity to visit Fruition in person, fine, great. Maybe their brick-and-mortar experience far outweighs their online experience. I live in San Francisco, so I only have the online experience to go off of. Verdict: Won't be shopping with these folks again. Thinking about the hassle I went through just to complete one (my first and last) transaction with them makes me not want to write this review. But I will. Because the masses need to know. The long and short of it is this: It took Fruition a month to get my order to me. They want to lay blame with USPS, and that's fine. To an extent. Sometimes, things happen out of your control. I get that. But you make a concerted effort to fix the situation, not a half-assed one. I've worked in the customer service industry before, so I know how important it is to avoid disgruntled patrons. And yeah, kowtowing to one person might *feel* like the most inane, spineless thing to do, but you do it because you're in a business that relies on repeat customers and good word-of-mouth. So how you, as a proprietor or store manager, feel about doing something doesn't negate what you *should* do about something. That said, the moment Nate knew something was afoot with my package and the USPS, should've been when he became proactive in resolving the matter. He should've high-tailed it to the post office, talked with an employee about the problem (I believe it was a postage due issue), and resolved it. Barring that, he should've been on the phone with me detailing his efforts and the current state of the situation. At the very least, he should've emailed me this information. Instead I got silence. Until I emailed. Until I called. Until I threatened to leave a negative review on every online site I could. That's when Nate called me and explained the situation. And this was two weeks after my order. At over three weeks in, I threw in the towel. I filed a claim with PayPal and requested a refund. And just two days shy of hitting the one month mark, my item finally FINALLY arrived. I've had Etsy items from Canada shipped regular post get to me faster than this. Vegas to San Francisco via USPS Priority Mail shouldn't take more than two days, three if there's a Sunday in between. In the end, I received my item, yes. But what's burned me on Fruition is the poor lack of communication with me throughout the whole ordeal. Basically, they're saying I'm not worth the time. Well, you know what? Neither are they. ",1,0,0,0,0
"
 It's Hatch Chile season and the employees here are very excited. Jalapeno Inferno has a separate menu dedicated to food items that contain Hatch Chiles and if you were to ask for recommendation of what to order they will tell you to order off this menu, which of course, we did. To drink, I ordered their Down the Hatch Margarita that contains, guess what....Hatch Chiles! Two different employees passionately suggested this so I was down to try and enjoy this drink. FAIL! So incredibly disgusting that it almost came back up the hatch. Now, I'm not sure if my taste buds haven't matured enough to appreciate Hatch Chile season (that only lasts about a month or so), but my date wasn't a fan of this drink either and I was jealous of his Corona. Thank god the glass had a salt rim because that was the only way I could get the drink down. For my entree I ordered carne asada fajitas that came with 3 freshly warmed tortillas, guacamole, sour cream, shredded cheese, pico de gallo, and a side of refried beans and rice. Yummy! My date order Hatch Chile enchiladas that were really good and should definitely be tried. The chips and salsa were delicious, but who doesn't love deep fried tortilla chips? Service was speedy and the staff was very friendly. The restaurant itself, is very clean, neat, and bright. I would give Jalapeno Inferno another go around if I'm up the area. ",0,0,1,0,0
"
 Worst place ever! Sitting here having my dinner and they shut down the hot bar which was fine but the dessert bar too?? I'm still eating my dinner... Confused I keep eating and see one of the kitchen members throwing old food from inside the hot boxes right on the floor in front of us while we finish. How disgusting! ",1,0,0,0,0
"
 This past summer i attended the stadium and have to say it is really nice, the roof retracts and that was pretty cool to see and experience, the staff is really nice and the facility is very clean. A/C was freaking awesome since PHX heat is a bit too much to handle on some days, at least my time while in Phx. Seating in my section was a bit weird, seats were in a angle and sorta tight, i am sure there may be other areas much more comfortable, but time will only tell since i am sure this will not be my last time i attend this ballpark... Go Dodgers! ",0,0,0,1,0
"
 This tavern is great. You can choose between having a full meal or just snacking on bar food and the bar is full service. You can also choose between sitting in the main bar area (smoking) or sitting in the dining area (non-smoking). That is the only complaint that I do have. I would like to go and hang out in the bar area and play pool but it is constantly saturated with cigarette smoke. So I am banished to the smaller area with no recreational activities. Not really a place to go have a few drinks if your not really a smoker. I will be coming back to eat, but not to party. ",0,0,1,0,0
"
 The roboworld and the miniture railroad were the only exibits worth seeing... the rest of the building was pretty boring. Everything is ratty and dirty... make sure you bring lots of hand sanitizer. ",0,1,0,0,0
"
 Big Fan of this place. The sushi rolls are excellent and vary from healthy to heart-attack in nature. All are delicious. The service is good. The wait times are pretty minimal, sushi bar is always open. Ambience is casual. This is as good as it gets for west-valley sushi. ",0,0,0,1,0
"
 Buyer beware! Save your time and money and buy your sunglasses online from another retailer. The prices at Solstice are almost 40% higher as compared to Amazon, etc. The customer service at fashion square is pathetic to say the least as well. From the sales person to the district manager, this company is one of the poorest examples of a staff I've ever encountered. ",1,0,0,0,0
"
 disappointing.... the place was very small, crowded, and the crowds were ghetto or guido. i was hoping for more being the newest club, but sadly disappointed. if it wasn't for a bouncer letting us cut to the front, i would have given them 2 stars. spend your precious vegas partying time at XS or Tao. ",0,0,1,0,0
"
 Selection is ok, customer service was horrible. I have given them a few opportunities to earn my business. On two separate occasions I went there to purchase a firearm. I left with nothing and went to shooters vault to make my purchase. If they want to assume that I'm window shopping because I'm in my twenties then forget it. I'll spend my hard earned dollars else where. Not only did they lose out on my sale, but I've shared my experience with my LE and Military buddies. They all had similar experiences. ",0,1,0,0,0
"
 This review is for the bar attached to the restaurant...which by the way serves the full Sammy's menu 24/7. Kevin B. and I stopped in here last week for some chow after work at about 8. The place had quite a few patrons inside...many of which seemed to be regulars. Despite the fact that the sole bartender was running both the bar and lounge area we received really great service. He greeted us immediately upon sitting down and provided great service throughout the meal. Our beers were comp'd for play and the pizza was quite good; we had the New York Style with mushrooms, pepperoni, salami, and italian sausage. The pizza size is plenty to share if you have a salad or an app. There's also a touch-tunes machine in the bar that you can use to play your own music for 50c per song. ",0,0,0,1,0
"
 This is my second time in Chandler for work, and I've been here about four times. I've basically come here every day during my visits. It's a great place to have a casual meal and get some more work done. I like the food and the friendly service, and also refuse to pay for the wireless in my hotel room (even though my employer would reimburse me for it). Plus, I like the relaxed, community-esque feel of this place. As for the food, I'd recommend the Tuscan Chicken sandwich - the Ciabatta bread it comes on is really quite delicious, but make sure it's fresh. salads are simple, but pretty good, and everything tastes fresh. The chocolate chip cookies are to-die-for. The people who work here are very friendly. One guy was particularly helpful and helped me as I contemplated for about five minutes what I should get. He then came to check how my food was, even though this is a self-service type of place. I would not recommend the half-sandwich half-salad combo if you're really hungry. Somehow a whole sandwich seemed more filling to me. Even though I avoid chain restaurants, I really like this one! Maybe it's because we don't have one in Northern California, so it still makes me feel like this is ""something different"". ",0,0,0,1,0
"
 interesting concept, does not do much for me since I am a girl.. though it is still amusing to find out that there are real girls dancing behind the scene, not a pre-recorded projection.... the bar itself is chic as expected of a Vegas lounge. ",0,0,1,0,0
"
 Our flight was canceled because the airline failed in replacing the pilot. The pilot who was supposed to fill in to fly our flight refused to do so. It shows how poorly the airline manages the resource. The pilots must be pushed to work to their limit so that they cannot take another flight. Also they canceled the flight after they delayed it for 2 and half hours. When we were handled for an over-night accommodation, there was only a person at the ticket counter to re-book our flights and accommodations. They eventually added more people to help the process, but it took a looooooooooooooong time for us to get out of the airport. Then we were sent to a cheap and uncomfortable motel. The next morning, we found we had been re-booked to the same canceled flight of the previous day. I don't know how their computer system allows the employee to be able to do something like it. We were told there was a good chance to get on to the next morning flight. We went back to the airport only to find it was not true. Then they re-booked us to different flights, which we found out for ourselves. Finally they sent us to United and everything started to work out. I added a star because I try to think positively that we had a few extra hours to see more in LV after we went through all of this incident. ",0,1,0,0,0
"
 A coveted item that is usually all sold out at other Trader Joe's locations in the LV valley could still be found here, not just first thing in the morning, but even after I returned from just doing my day's activity almost 6 hours later. On top of that, Hannah (one of the friendly and very helpful store associates I spoke to), offered to put the item on hold in the back for me just in case they run out when I got back. That is A+ service right there. The store is practically brand new (since Downtown Summerlin, which it is located in, just opened to the public not even 20 days ago), but you can tell the staff puts in extra effort in keeping the displays, shelves, aisles and the store in near photo shoot ready state. In spite of the huge crowd of customers that descends upon the store in the afternoon. Clear indicator that they collectively are proud and more than likely happy to be working at this Trader Joe's. The overall selections and prices of items here are just as good and reasonable as other Trader Joe's. The quality and freshness of perishable items here however seem to be of extra high quality. But that could just be all the other positive vibes influencing my subconscious perception of the store while I happily shopped here. Trader Joe's just keep doing what you all are doing now, and happy customers will continue to return for more! Service: 5/5 Cleanliness/Store Appearance: 5/5 Parking: 4.5/5 Plentiful, even when the store was packed with customers. Selection: 4/5 Has just about everything you can think of, and then some. Pricing: 4/5 Competitive. Overall impression: Easy 4.5+ stars ",0,0,0,0,1
"
 UPDAT E. Well today i sought out another office for a secondary opinion for my babies. I took them to and urgent care up north WE CARE URGENT CARE (5 STARS) because phoenix children s couldn't take my kids for a day . My kids x2 have had coughs for 2 months and the peds here kept saying there getting colds over cold Monday (YESTERDAY we took them in again (dvp) and they said my kids just had colds DESPITE these aggressive coughs and recent fevers. I didn't believe them like i stated above . I took them in for a 2nd opinion and BAM!!! PNEUMONIA i am FURIOUS i knew they were sick and DVP didn't take the time to check this. We found out via chest x-rays. I am not mad at what they did do-(well kinda) but im mad at what they didn't do . This place deserves less than one star A URGENT CARE FOUND PNEUMONIA IN MY KIDS AND THIS PED DIDN'T HAVE THE CARE TO LOOK FURTHER EVEN AFTER REQUEST. ",1,0,0,0,0
"
 Oh this was sooo good! We had made same day reservations at 9pm, however, even upon getting there a little early they made us wait! It was strange because we were the only ones waiting for that long. So my boyfriend got a little upset and asked them what was going on, and almost immediately they corrected the problem, apparently it was a screw up on their part. So one would think it would mean the rest of the night would have been spoiled, but instead they gave us one of the best seats in the house right near where all the meat was coming out from the kitchen and right next to the salad bar. Like the other reviews, everything was delicious, my favorite being the pork leg with the crispy skin. Even their sides were tasty and I had to be careful not to fill up on the banana and garlic mashed potato sides! Despite our rocky begining, everything else was perfect. Adam our server was very friendly and chatted with my boyfriend about Brazil, and of course once the other servers found out that my boyfriend spoke a little Portuguese everyone was a little nicer (not that they weren't nice before). This place is a really good place to take a date, and for those other people that didn't like the dim setting, its called a romantic setting! I could still see the food on my plate so I don't know what those other reviews were talking about! Also be sure to sign up for their online email system, we got 25% off our meal! Total for 2 with tip was $100. ",0,0,0,0,1
"
 The worst experience !!!! My daughter is 20 years old, a room mate and herself tried to rent apt. at Wynn palms apt. they were not approved for it because they did not make enough money but they had given them $199.00 plus app fee. When they tried to get their $199. back( I was there with her), They said she needed to give them $50.00 in order to get money back in 24 hrs. (due to money order issues) When my daughter called back saying she had to put her money into a place to live they told her well you only had 72 hrs to produce the $50.!!! THAT IS A LIE!!! I was right there and they NEVER said anything of the kind!!! WHY DO THEY WANT TO STEAL FROM YOUNG PEOPLE/MY DAUGHTER???? ",1,0,0,0,0
"
 I see there are a lot of mixed reviews about this place... Anyhow, I liked the Cheeseburger a lot. Being a vegetarian, I was hesitant at first to eat here. However, my friends and I had been walking around Planet Hollywood and we were starving. It was either the Cheeseburger or the other options (La Salsa, etc.), which didn't sound too great. On top of that, the boys that were with us really wanted burgers. First of all, I was shocked to see how large the menu was. They have a very wide variety of burgers here. And another plus, they had not only one, but two vegetarian options (the usual GardenBurger and a Tofu Burger). I had ordered the Tofu Buger and it was DELICIOUS! My friends had mushroom and swiss burgers, which they all loved. I thought the burgers were very tasty and BIG. Aside from the burgers though, the chilly cheese fries weren't that good. So i don't know about their sides.. But the burgers were great. I like places that can make a good veggie burger, and they did it right here. It is a bit pricey, but they do give you A LOT in your burger. ",0,0,0,1,0
"
 First time here-interesting menu. ",0,0,1,0,0
"
 This is one of the worst Jiffy Lube locations I have ever been to. They aren't very friendly, overpriced, and slow! I tried using a coupon but they would not take it because they said even though this is a Jiffy Lube they are a franchise and their franchise does not accept the coupon. They charge 41.99 for a regular oil change which is a total ripoff. Beware of this location! I have been to many other jiffy lubes that were a lot cheaper and accepted the coupons. ",1,0,0,0,0
"
 In short way of telling how's my experience it was less than par. I ordered yang chow fried rice and I think panda express is better than this joint. It was a take out and when I get to open it I don't have anything to use to eat my order. I called back and she told me I did not ask wow. The shrimp was not fresh it smells. ",1,0,0,0,0
"
 The Chip is my favorite place to be on a Friday night. Be prepared for an old style country bar! Dancing, bull riding, fire pits and BBQ! ",0,0,0,0,1
"
 This is my second time here this week. Last time I was here I wrote an update review but didn't post since I'm still learning the ins and outs of my iPhone. Fantastic place great friendly service. Last time I was here for lunch, a regular came in and the owner came out right away and warmly greeted her with a complimentary hot noodle soup of which he also gave me a bowl since I went over and started to talk to them. So there are definite benefits of being a regular here. This restaurant is also locally owned so eat here and support local restaurants. I'm here again for the second time this week having the sushi/sashimi deluxe with my son and I'm happy to write that this place is packed for Sunday night dining. Family friendly, come on down and don't miss out! ",0,0,0,0,1
"
 I shouldn't even give them one star. No refunds. I wanted my money back. There was no work done. The van had not been touched even though it had been here for 4 hours. Corporate policy states no refunds so my choices are to try and wait another 2 hours for them to start and finish, which means screwing over other customers. The other option is the leave and come back another day to do this all over again. Either way, they have my money. What happens if they do the work and I am not happy with the result? Don't ever ever come here. ",1,0,0,0,0
"
 we came here because my friend recommended we try it. it was a good excuse to get off the strip as well. when we first walked in, it kind of smelled, which bothered me because i hate the smell of fish. but once you settle in, the smell dissipates. ichiza is pretty much a japanese tapas place and we ordered six items for about $25 per person. it was a little pricey for what we got, but i thought all of it was pretty good, except for the excess mayo on the pancake thing. they also have $1.95 beer for happy hour seven days a week. i think this place deserves 3.5 stars instead of 3, but i've definitely had better than this, like at Ronin Izakaya Bistro in West Hollywood and Musha in Torrance. and as for the dessert toast, you get way more bang for your buck at Tokyo Table...it's twice the size of this one for about the same price and it's pretty damn good! ",0,0,1,0,0
"
 This is one of my boyfriend's favorite restaurants. Or rather, it was. It recently changed hands and isn't as great as it used to be, apparently. I've only been the once, so I'll comment on my experience from this past week. The food was alright. Nothing special or spectacular. The tiramisu was short but quite strong, so that was a plus. The music was horrid. Terrible. And really loud and distracting. The restaurant was also quite cold. I was seating in front of a radiator and I still wanted to put my coat on by the time we had gotten our starters. As a whole, our party (5) enjoyed our meal, but it wasn't anything to rave about. I nice little place and lovely views - especially during the lighter seasons, I presume. But nothing to get too excited about. ",0,0,1,0,0
"
 Terrible, this place sucks. I have eaten here often , due to being in close proximity to work, the employees seem to mosey around at their own convenience, take their sweet time taking your order, making the food., refilling your drink. They could learn a thing or two from Chic-fil-A ",1,0,0,0,0
"
 I loved it, parking and all, after all, they had Palak Paneer! Mmmmm. It was tasty. I spent a lot, but I was ok with the occasional splurge. the second trip, i again bought my hit foods Palak Paneer and it had obviously gone over. Ever have whoopsies after green Indian cuisine? It's off my list now. Forever. ",1,0,0,0,0
"
 This place is odd and seems to be run kind of hap hazard. I've been here one and a half times: once for dinner, and once attempting lunch but we didn't stay. The dinner was pretty good. I had the steak salad and it was good, but over-priced for the amount of steak. Our server was actually the best part of it- she had good recommendations and we were trying to make a movie, so she had us in and out in time to make the previews. Other than the salad, we shared an app, but I can't remember what it was. Meaning it was probably average. My husband had the pork sandwich and said it was really good. All in all, decent food and good service. Ambiance gets a D- it's like eating in one gigantic, loud, dark room with no decor. I can't remember the decor or style in there either. The only way I can describe it is dark and dark. The lunch we attempted was after we tried to hit True Food at 1p and there was still a 30 minute wait. My friend and I both have little ones and weren't interested in waiting in the 110 heat for lunch. We walked into an empty TK's and sat down...only to find out they were out of high chairs. Yes, it was empty, save the one woman with her one child and the three other high chairs she was saving for friends. Not only does the place apparently only have 3 high chairs, but there was zero attempt to accommodate us otherwise. No offer of boosters, no apology, no nothing. Just a shrug and a...and that was it. So, we left and probably won't be back. There are too many great places to eat at the Quarter to waste your time on this one. ",0,1,0,0,0
"
 Rose. Rabbit. LIED!! Majorly disappointed. It was not made clear that the Alice in Wonderland type experience was on hiatus, meaning Nocturne. We were encouraged to make reservations just for drinks. When we arrived, we were told there was no show. We opted to sit at the bar anyway. There couldn't have been more than 20 people in there. A band played about 5 songs and then it was ""last call"" around 12:30. Is this Vegas? On a Friday night? From all the hype about this venue, our experience was a lame, dead bar. ",1,0,0,0,0
"
 I love their pork buns! (the regular ones, not the sesame coated ones) I also had salted pork cookies here, which were delicious! ",0,0,0,1,0
"
 This meal was a disappointment for my husband and me. The service was not great. There were a few larger parties and we were left hanging a few times. It seemed like we were a bother. The beet salad was yummy and hubby's filet had good flavor but lacked in the presentation. I liked the flavor more than he did. It looked blah. We asked which side was a good one and went with the hash browns. What a waste! They were straight out of a freezer with a little topping. Not what we expected. The prawns were good. Great wine selection with some very affordable options. Not sure we would go again... I would rather get a cab and go to nearby Capital Grille. ",0,1,0,0,0
"
 LA based lifestyle company in the linq. Soft opening but so far seems a bit overpriced - like urban outfitters for trust fund kids. ",0,0,1,0,0
"
 Mario the store manager is one of the best employees autozone has. I travel for my job so I pass a lot of autozones and have sampled most in the valley and for that matter auto part stores in general. Mario has never not been able to help and always has a happy and cheerful attitude. I have all vintage cars and tractors and he has never been stumped. ",0,0,0,0,1
"
 We were seated right away with a friendly hostess. Our server was friendly and courteous. Didn't wait long at all for our orders. Food was fantastic. I ordered the sizzling beef Kaldereta and garlic rice. My mom ordered her favorite vegetable dish, Laing. She gave it her approval, 2 thumbs up. My son ordered max's platter which came with fried chicken and bihon pancit. And we ordered their famous Lumpia shanghai which was great!! Can't find good lumpia her in vegas.... Looks like I've found a Filipino restaurant here in Vegas. I'm very picky when it comes to Filipino food and I could not find a decent Filipino restaurant, now I have! ",0,0,0,1,0
"
 food was good our service was not ",0,1,0,0,0
"
 I have been going to Someburros since they first opened in 1986. I have tried almost everything on their menu and love it all! Best red chili beef I have ever had! Amazing chimichangas. I could go on and on about how delicious the food is. Fantastic!!' ",0,0,0,0,1
"
 My wife and I were past due for an eye exam and an update on our glasses. Being relative newcomers to the area we turned to Yelp for a recommendation. We were not disappointed in our choice. Dr. Hilaire Pressley was outstanding. Not only is she personable, she was patient and thoroughly explained each test and our results. When it came time to select frames Nicole did a remarkable job recommending the perfect frames. Last time I selected frames it took hours of trial and error. This time we both ended up going with Nicole's recommendation. All in all a great experience. The entire staff was outstanding. We've found a new home for eye care. ",0,0,0,0,1
"
 Excited to visit, left ashamed. Food: not impressed, jambalaya was very commercial tasting, in fact almost like canned jambalaya. I really don't have much words. just bland, boring, and i have had real jambalaya and it is way better than the crap this place served me. the sausage was good and the only thing i ate.it was also very mushy in texture like it was overcooked. Service Non existent. place was empty when we arrived and now i know why. waited 15 minutes for the waiter to come back so we can get the check and go far away and never return. overall: anyone can make better at home from a box. so disappointed!!! ",1,0,0,0,0
"
 GARBAGE!!!! Aside from the whipped cream on Chris' hot chocolate and my coffee, which were both very good, everything was absolutely horrible! I ordered a bacon cheese burger medium rare and Chris ordered chicken fingers and fries. About forty minutes later my burger came out, and a minute or two after that Chris' chicken fingers came out. His chicken fingers were so badly over fried they were inedible! They were hard and dry. the french fries ironically, were soggy and cold. My burger was on par with a basic diner-The meat itself had turned so the color was not right but, I do believe they cooked it medium rare. It was very juicy and not too charred. He forgot the bacon on my burger which was probably better off the burger was pouring grease. We saw our waiter twice when he took the order and when he dropped the check so there was no opportunity to complain. I felt so bad watching Chris crunch on his gross chicken fingers. The vacation was a gift for his birthday, so he was trying his best to be a good sport about it. ",1,0,0,0,0
"
 This place is awful... Lucky for the owner that it is on Las Vegas Blvd and looks happening and good... because otherwise they would have no customers. The food is overpriced, not good at all and the service is even worse (rude!!!!!!!). I unfortunately ate here twice and my experience only got worse from the first time. Would never come here again! Save your money and eat at Taco Bell instead! ",1,0,0,0,0
"
 My husband and I stopped in for a Sat. lunch. Only 1 waitress was available. She had the outside area plus inside. We ordered sandwiches and when they came, we opened the napkin to get the silverware and were shocked. The silverware was disgustingly dirty with film and stains. I reached to another empty table and tried that silverware, same thing. We finally waited 10 minutes (while our sandwiches got cold) till we could get our waitress. We asked for the manager. He came to the table and when I showed him the silverware, he said he'd make sure this problem was taken care of. No apology. The waitress came back and handled us two sets of wrapped silverware. I said, ""Are these clean?"" She assured us that they were clean. I opened the wrapped silverware and they were just as dirty. Now almost 20 minutes have gone by and we still don't have clean silverware. The waitress finally came back with partially cleaned silverware. We finished our lunch and then sat almost 10 minutes waiting for our check. The waitress was no were to be seen My husband then waked to the bar, where the manager was socializing with the pretty bar maid. Will never go back. ",1,0,0,0,0
"
 Yet another cheap novelty shop that tries to pass itself off as artsy. I thought this fad had ran it's course by the late 90's! ",0,1,0,0,0
"
 Wonderful service all around. Had a few drinks at the bar before dinner, bartender was great. Food was your standard chops and fish. Very well prepared and tasty. Also a great wine list - I recommend the 2003 Lascombes if you like Bordeaux. The location isnt the best (downtown) if you are looking for fun afterward. ",0,0,0,1,0
"
 I was taken to toast for my birthday. It definitely put a damper on my evening. Our waiter was miserable. When he came back with our drinks he accidentally spilt our beer all over my table and dress. I understand accidents can happen, but then he just left me to deal with the mess. I've never had that happen before, even in casual restaurants. We had to use our dinner napkins to soak up the mess on the table and ended up eating off them. In retrospect we should have just left then, but since it was my birthday we decided to stay and give it a try. Unfortunately the food was very disappointing. My boyfriend's sweet and sour tofu, was literally a single massive block of tofu in broth. All I felt was pity watching him try to eat the bland tofu cube as I sat there in my stained birthday dress. My vegetarian burger was a tasteless mass of pureed lentils between two buns. We left early - disappointed and depressed. Watching my boyfriend actually have to pay for the experience of having my dress ruined, their abysmal service, and bad food was painful. It kind of ruined my birthday night. I guess it guess it goes without saying I won't be eating there again. ",0,1,0,0,0
"
 Botero -- hmmm -- amazingly delish and super great and friendly service. I had the salmon poached in olive oil with jalapeno cream sauce. It was to die for. the salmon just melted like a butter in your mouth. It was that good. My guy had the bass, which also tasted heavenly. The drinks were pricey but still good. The ambiance was romantic, classy, and relax. My guy and I sat outside so it was more cool. Our server Ramon was quick and friendly and gave great service. Price is expensive but the food is amazing. ",0,0,0,0,1
"
 Quite the popular asian buffet in the university area. If you can recall the location for the old Ham's, this place moved in a little while ago. Although I haven't tried it until recently, I'm glad I did. I tend to be a Showmars usual in this area, but if I'm feeling a little frisky, I may just wander on over across the road for a more lavish meal, or Asian comfort food. The buffet here is awesome! From Hibachi, to sushi, to chicken, beef, fish, octopus, etc. You name it. It literally wraps around itself, it's so large. Lunch specials during the week- only 7.95. On weekends, I've heard they offer their standard buffet plus unlimited crab legs for 22.95. I have yet to try them out. Staff is friendly, only little interaction with them if you chose the buffet. They keep up with your drink refills without issue. Overall, great Asian buffet! ",0,0,0,1,0
"
 I like the ambience. The pineapple mojitos were very good. Fresh crushed pineapples. I liked the frito misto and the ribeye steak. We asked for medium-well, but was served almost close to a well done. It was still good. Good seasoning. I was not a fan of the butternut squash soup. Too sweet for me. I would come back when I'm in Vegas, but there are so many restaurants to try! ",0,0,0,1,0
"
 I drove from Prescott to try this place. I was going to be in Phoenix that day and needed to try something other than my usual DDD place, Chino Bandido. Let me start by saying that I love Guy's suggestions for the most part. Salsa Brava in Flagstaff is excellent. Everything Guy described and more. The same goes for Chino Bandido in Phoenix, it's just as he described. I tried Roberto's at the gas station that was also highlighted on DDD. It's slightly better than Los Taquitos. First off, Los Taquitos had no fountain soda, it was out of order. I ordered the 3 taco plate because the atmosphere was questionable. The place wasn't as clean as I would like so I wanted to order safe. My husband ordered the relleno plate. My taco shells were burnt. His relleno was soggy. The only good part was the rice and beans. I didn't see any chips and salsa on the menu either. The bathroom was pretty bad too. The floor was filthy and there was a hole in the wall that was stuffed with t.p. Don't get me wrong, I can slum it for some great authentic food but I don't see the appeal of Los Taquitos. I felt ripped off and regret going. ",1,0,0,0,0
"
 I'm rating this as an event venue. I've been here for two different events. And both were very different event types. One was a dinner and country entertainer. The tickets were a good value for the meal. It was a buffet style meal that included many options. The food was fresh and hot. Not like it had been sitting around for a while. The entertainment turned out to be wonderful. All in all, it was a great evening. The second event was a private party. The staff was on top of the set up and maintained everything thru out the evening. Appetizers were served that appealed to both the adults and kids. We had the entire place and it was very nice to be able to be outside on the patio. It's a pretty location for an event. ",0,0,0,0,1
"
 I started going once or twice a week, just to see if it's something I like. Now, I go 4-5 times a week and love it. The instructors are great, it's always a tough workout, and of course, I'm getting the results I hoped for. It's a great way to get a workout in an hour, be done for the day, and never get bored with that same old routine at the gym. Highly suggested. ",0,0,0,0,1
"
 BIG selection, very helpful, courteous and friendly staff. Good prices. Im sold! ",0,0,0,0,1
