text,rating_1,rating_2,rating_3,rating_4,rating_5
"
 Do you remember the mosh pit scene from the Lost Boys...Like that scene, this restaurant is anarchy personified. It is white trash skater/X-games charm at it's finest! You must possess at least 5 tattoos and 3 body piercings to work there. When we arrived, I had to wait nearly 2 minutes because a bunch of ASU kids were engaging in some bean bag game right in the middle of the restaurant. I take that back, you could walked through it but those kids don't wait on anybody...pregnant...too bad....on a walker....you might just trip! Apparently these kids are trying to toss bean bags into some wooden board with holes. Apparently when you are drunk and stoned, games like that are fun! Who knew? The fun doesn't stop there, there is also beer pong. I couldn't distinguish the servers from the patrons because they seem to hang out and chat too. When you ask for their help, it's almost as if they are upset that you interrupted their conversation while they were chatting with the guys playing beer pong. The Patrons...well can we say men in their 40's who looks like they were just released from prison and ASU frat boys (the frat with less money). On weekends, expect to observe a fist fight or two but then again Dos is rather proud of that. Okay so the food...now this is what is disappointing. The food is AMAZING. Seriously, 5 stars. It's fantastic. If this place didn't have the cast of Dazed and Confused settling here, I would go here more often. Even picking up food is a little scary. It's almost as if you receive a dirty look because you are sober. Where to start, the chimichangas and burritos are out of sight! The nachos are huge with quality chicken and plenty of excellent Guacamole. It's a real tragedy because if the owners didn't call themselves the Two Whites guys and had a more ""boring environment"" and invited people who were not drunk or stoned to eat there, this place could actually make Diners Drive-ins and Dives on the Food Network instead of Los Taquitos. The food here is certainly better. My advice, get the takeout and order it in the afternoon before the mosh pit starts at night. Wearing a couple of fake tatoos, eye liner and a wife beater might draw less attention too ",0,0,1,0,0
"
 Love the chipotle hummus, diverse crowd, light rail convenience and fantastic service. Rode the light rail here with a fine gentleman for a date-thing. The patio was a welcome respite from the noise and crowd inside. There were two couples on gaydates who had obviously just met online, and I totally sipped sangria and auditory voyeured on their insights about Facebook, Craigslist and the current state of internet dating. Maizie's, please please up your credibility and spell your specials right. All the boards with frilly chalk-drawn ""RUEBEN"" on them last night made me cringe. REUBEN. PS menu: ""Caesar."" ",0,0,0,1,0
"
 I'll be quite honest here.... ASA's hardware has worked well....... After the eternal wait for it....That was my first purchase of an assembled upper (16"" Bull barrel, JP indexed muzzle brake, and Sampson Elite handguard) for the sum of $1200 (way before Obummer was in office or Sandy Hook Elementary incident) My second purchase you ask?.....TBD, again, at the mercy of an eternal wait.... I made my purchase on 08-23-2013 for $1650, 4 uppers & bolt carrier groups for ""projects"".... Mind you, they aren't a necessity, they are ""wants""...... I was told up to 6 weeks before shipment.... WHAT???? You're selling & charging for materials that aren't in stock per your website?????? The sales staff is disconnected proverbially from the website, and to boot, wholly unresponsive.....PI** POOR PERFORMANCE IMO........ I'll be absolutely sure to thoroughly inspect all the equipment when it arrives (if it ever arrives), heck, I may wind up having to go after them for a full refund and just mill the units myself.....7 weeks is plenty of time, trust me, I know manufacturers who could have completed the whole project in that time, if it wasn't for the stinking patent rights... ",1,0,0,0,0
"
 Always enjoy Maggiano's particularly when we have 4 people and can eat family style. Service is usually friendly and prompt and you will always have leftovers! Appetizers -Bruschetta, Stuffed Mushrooms Spinach Salad Entrees -Rigatoni D -Chicken Saltimbocca -Chicken Piccata Dessert -Profliteroles -Apple Crostada ",0,0,0,1,0
"
 As a former regular customer then former employee of this location, honestly this place is horrible. Not the employees who try to be as friendly as possible and help the best they can but the manager, she's rude and only cares about how much money she's making and not her customers. As I said, I am one of her former employees, when I went in for my interview she never asked me why I wanted to work there or if I even had a health card (which I of course did, but she still should have asked) until a month into my employment. After only two days I was appalled at her customer service and couldn't wait until I could find a better job (right next door). Not only does she have no respect for her customers but for her employees, when I worked 8-9 hour shifts she never gave even a 10 minute break to eat, and when I called (because I was out of state at the time and didn't have another choice) to put in my two weeks she said, and I quote ""We will talk about this later. 'Kay bye."" And hung up on me. I really could not wait to leave this place it was dirty and very poorly managed. I refuse to eat there again. ",1,0,0,0,0
"
 Really guys, this is no BS, call K and B garage before you go with any other company. I checked 2 other companies before receiving a referral from a close friend to call K B garage. Coleman arrived at my home right on time as promised. I found Coleman to be very honest, professional, as well as clean cut. In comparison to other previous bids from other companies, I found that K B charges a very honest price for their services. It's really hard to find honest techs in the garage business. Scott Litchfield Park, AZ ",0,0,0,0,1
"
 1.1/5 stars - Careful, this is sort of tasty health food, but it is a far cry from pizza. If it were cheap I would go back but it's more expensive than an average pizza place so I will not be returning. ",1,0,0,0,0
"
 ""A foot massage joint is like a box of chocolates. You never know who you're going to get."" Luckily for me, Hsing was assigned to me for my appointment. A friend and I walked in and were seated to two lounge chairs in the main room, and she got started on hers right away. Unfortunately for her, her therapist (are they official enough to be called that?) doubled as the receptionist, so every time the door opened, there would be a quick break in her service. I sat for a few minutes while I waited for my person (maybe that is the better term). My friend's person stopped momentarily when a gentleman walked in, looking like he was ready to go golfing at 9:15p - polo, khakis, and all. Turns out, I was looking at Hsing. I suppose you really can't judge a book by its cover though. Hsing seemed to know what areas were aching and he worked out knots all over without me tensing up from pain. The Foot Spa charges $20 for a basic foot massage, and $30 for what they call ""deep tissue,"" which is more of a full body treatment that ends with a focus on the back. Cash is preferred, but plastic is accepted with a $0.50 charge per transaction! ",0,0,0,1,0
"
 We stayed at the Palazzo next door but had great fun wandering through the shops and marveling at the murals and canals. There were a couple of pigeons inside - part of the decor, or were they disoriented by the clouds on the ceiling?? ",0,0,0,1,0
"
 Will never eat here again. First of all, terrible customer service. Staff was rude and unhelpful. Secondly, it was the worst veggie burrito i've ever had in my life :( I was super hungry, really excited to eat it and extremely disappointed. ",1,0,0,0,0
"
 Horrible. How this place has 4 stars is beyond me. A total waste of a dinner. I would never go back and I know good sushi be it masa, sushi of gari or sugarfish. Do yourself a favor and AVOID ",1,0,0,0,0
"
 We stayed here for 3 nights while visiting the Las Vegas area. The hotel is typical Springhill Suites decor. The room was ok but when we first arrived the bathtub had a bad leak and was gushing out water. I went down to the lobby and the man at the front desk got someone to come upstairs with me to fix it right away and he did. The room air unit was very loud so we kept it off most of the time we were in the room. Breakfast was ok but Residence Inn breakfasts are typically a lot better so this was not great. Powdered eggs, either turkey sausages or bacon, self-made waffles, toast, yogurt, and coffee. It was definitely ok for the price of $99/night so no complaints. I would probably try another hotel next time just for variety. Oh, and the pool was freezing so I mainly used the spa. Both are small and indoors. ",0,0,1,0,0
"
 I have to say the lure of Oregano's is more the ambiance than the food. On a beautiful evening it's a lot of fun to sit outside with a glass of wine and some good friends and enjoy a meal here. We have friends that come in from Chico every year for the Spring training games and it's kind of a tradition to eat dinner one of the nights at Oregano's. When the toddler was born across the street, my husband walked over that night and got himself some lasagna take-out to come eat with me so now it's also a tradition for us to come here on the toddler's birthday (or thereabouts) to have some dinner and reminisce on that day so that's where we're headed tonight with our brand new three-year-old. It's probably me, but none of their pastas really do it for me - I just don't like them heavily sauced and their pizzas are what my husband likes - cracker thin or oily and thick. There's just no in between. I enjoy their salads a lot and the garlic bread and can eat an order of bruschetta on my own. My husband is also a big fan of the roasted garlic chicken lasagna and it seems we always order a pizza cookie for dessert, though we might get one on the house tonight being the toddler's birthday and all. The waiters and waitresses are always friendly and helpful. In fact once I guess our order was taking too long to come out (we hadn't even realized) and the manager came out and apologized and gave us some drinks and dessert for free. Though obviously not a fancy place at all, it's always proven to be a good place to bring out of town guests. The ambiance, food and service make for a unique experience and won't disappoint. ",0,0,1,0,0
"
 An absolute must-visit for myself on St. Denis, Arthur Quentin is an exquisitely sophisticated kitchen store for anyone into high quality food-ware and home chefdom and dining. Note that you can also find perfectly reasonable niche cooking utensils etc. along with the pricier things mentioned by the other reviewer. Divided into three linked rooms, the first room is more of an eclectic melange of fabrics, objects, luggage etc. and also quite lovely. The other two are dedicated to cookware and flatware, tableware, glassware, respectively. Friendly, helpful staff who always wrap everything beautifully for presents or otherwise. Equally lovely to browse at the collection of marvels and spend nothing at all. Note that it's the companion store to Bleu Nuit across the street. Also worth a visit for those into linens, bedding and things of the night. ",0,0,0,0,1
"
 Nice products/Unsatisfactory service Decided not to go forward in purchasing office furniture from them after several days of not receiving a quote for the items I wanted to purchase. I called them each morning for an update and each day I was told that I would receive a quote in 45 minutes, finally received an email minus the quote on the 3rd day. Having been in sales for the last 15 years I have a hard time wrapping my head around how any business would ignore an opportunity to make 7-10K from a single transaction. ",1,0,0,0,0
"
 Rusty's is the kind of diner/hole in the wall joint that always serves consistency. The menu isn't ground breaking. They're not going for a Michelin Star here and the goal is to serve good, consistent food day in and day out. Rusty's is quaint and humble from the outside. (Beware of the construction happening in Quail Corners) Just a few tables with umbrellas, a small neon sign and a basic white spelling of ""Rusty's"" above the building. The interior is great. Almost like a flashback from the 90's. Business cards all over the wall to your left, cooler of drinks, large menu next to the ordering window, tons of copies of National Geographic in the dining area....Just a great little joint. The menu is pretty standard deli style. Sandwiches, soups, potatoes, salads. My wife and I usually go for a double-decker pb&j but sometimes we venture out of our mainstay. The potatoes are rather large with a gratuitous amount of toppings. Not my favorite, but worth a try if you're hungrier than usual. I love their Reuben. Not a huge NY style stack of pastrami. Just a medium-sized 'wich with sauerkraut and Thousand Island. Simple and familiar. I love Rusty's. A great local, hole in the wall that serves the same dependable food day in and day out. Thanks, Rusty's! ",0,0,0,1,0
"
 I really appreciate the food ere. It is quality. I come from the east valley and hasn't found decent Chinese food on the west valley till this restaurant arrived. ",0,0,0,1,0
"
 I hate giving a place 2 stars b/c the product itself is very good. Great smoothies, sandwiches, and other items. However, EVERY time I have come in, there are clearly not enough employees to service the demand. Also, just yesterday (Sunday) I showed up right at 10am and their doors were locked, and a few of us waiting knocked on the door to no response. Unfortunately, you cannot afford to stay in business with slow service and ill-prompt opening. PLEASE PLEASE think about bringing on more people, especially on Saturday mornings when I see more traffic. I would hate for y'all to lose more business! I live at the Metropolitan and want to see you all succeed more than most!! ",0,1,0,0,0
"
 Terrible!! Management SUCKS. ",1,0,0,0,0
"
 Came here for lunch with a colleague and was definitely impressed. I must say the customer service here is top notch! Plus the food is great! That explains why it was so busy during the lunch hour. For lunch, I got the General Tso Chicken. It came with that, soup, rice, egg roll and cream cheese Rangoon... For less than 7 bucks! I was so impressed. Too bad this place is so far in the west valley, too far from where I am, otherwise I'd be here often! ",0,0,0,0,1
"
 you call this sushi? their O-toro didn't come close to some other places ive been to that are like half the price. it wasn't that fatty. a huge disappointment. their fish isn't that fresh. the uni wasn't that good. the amaebi tasted weird. i had to mix it in my mouth with ginger to put it down. once again, the only asians there. . . ",1,0,0,0,0
"
 SOOOO DISAPPOINTED TODAY!!! What a disappointment today when we had lunch at Gertrude's. The restaurant only had people at 3 other tables and we couldn't get anyone to take our order. All I can say is : PLEASE BRING BACK YOUR OLD MENU! We have been going to this place since they opened and had previously loved everything about it. The 'offerings' are fewer and not so appetizing. Truly expensive for what we received. Very strange ingredients paired together. My husbands Tuna Sandwich left much to be desired...a pile of tuna with 2 olives on it...the toast it was served on was like a large piece of rubber. My Hummus wrap had so many grains/seeds in it I thought it was bird food to say the least. The edges of my spinach wrap was hardened all the way around. All of the previous wonderful pictures and comments on Yelp from other customers are no longer applicable. TOTALLY NEW MENU! I will say : THE FRENCH FRIES WERE FANTASTIC! ",0,1,0,0,0
"
 Walmart is, and has always been a disgusting store to shop in. It is listed at the top in my personal book of ""Places to Never Return"". I would rather pay the extra 10 bucks to not have to be around the crack heads and obese smelly people that shop there. Call me a snob, I really don't care. That being said, I decided to try my luck with the online Site to Store ordering. I figured how bad can it be..? All I have to do is walk in and pick up the item. No shopping, no standing in line to pay.. Sounds painless right... I walk in and have no idea where the Site to Store pick- up area is. I try to ask the greeter, but he is busy picking his nose and arguing with a homeless guy. I go to the Customer Service Center line and stand there for 27 minutes. I actually saw 2 people go on break while there were about 10 of us waiting in line. When it is finally my turn some snooky clone tells me it is in the back of the store through the pet section. Sure that makes sense, much more sense than just putting a sign up directing me where to go. I get back there and wait another 30 minutes for the guy to get my order and bring it up. By this time I have to use the bathroom (I've been in the store over an hour). I walk back to the front of the store and the bathroom is closed. Someone took a diaper and wrote their name on the wall with the poo. No I am not kidding, it is really that disgusting. I got home and the patio set I bought was missing several parts. I went to a hardware store and bought them. I'm never going to Walmart again. ",1,0,0,0,0
"
 I've been to this club a few times but last Saturday will be the last time. 'Ive never been really impressed but this last time sealed the deal. It was a night Kaskade played and the club was way over capacity. We were stuffed in corridors with bouncers yelling in our faces. We were shoulder to shoulder with no where to go. Not to mention it being very uncomfortable it was dangerous too! We couldnt even see the performance because the main stage area is so SMALL and the other rooms played different music so we couldn't hear it either. Did I mention they charge the GUYS $100 for entry?? BS!! Honestly dont waste your time and money. The people, the facility and everything about it is overrated!! ",1,0,0,0,0
"
 Will NOT be going back to this location. I was a regular at Capriotti's in Wilmington and Dover back East. This location should have their franchise ripped. Next to NO meat on my cheesesteak. My wife's Bobbie had almost no stuffing and waaaaay too much cranberry sauce. The portion size and taste in comparison to original locations is a joke. Save your money, go get a burger if you're in Vegas, sub shops out here just don't compare. Their subs look NOTHING like the pictures. ",1,0,0,0,0
"
 My husband orders weekly from here to cater business lunches so I thought is give it a go for home. I ordered 4 subs and 2 salads and the subs were great. Sadly the salads were meatless and just had wilted lettuce, watery tomatoes, olives and something white chopped up. No meat. To say I am disappointed is a massive understatement. I think my husband may need to rethink his catering company ",0,0,1,0,0
"
 This place is fantastic. Delicious coffee, very friendly staff, tasty baked goods, and free wifi. It feels like a community hub, which is mostly lacking in downtown Phoenix. Open early 'til late. I'm a huge fan. ",0,0,0,0,1
"
 We stayed in Tower 3 and requested the highest floor available, in our case it was the 37th floor. Our room was a One-Bedroom Suite with balcony plus strip view. The entire hotel -- from the gated entrance to the room itself -- seemed spotless and had a 'clean' smell. The room had a full kitchen w/full-size refrigerator), a wetbar with two barstool-type chairs, a dining table w/4 chairs, one large sofa w/pull-out queen bed, the balcony, the separate bedroom and master bathroom w/jacuzzi, and, of course, a SECOND FULL bathroom. The higher floor rooms with balcony offer some pretty amazing views. It was nice to get some fresh air anytime we liked instead of having to go downstairs and step outside without a view. Although not very big (maybe as big as a queen-size bed), the night-time views coupled with the extra wind from being higher up was alone worth the higher cost of the room. I only had 2 minor complaints: the walk from Tower 3 to the strip and the slightly cramped and older looking furnishing/layout. Now, I know the walk from Tower 3 to the strip isn't THAT bad, but it was my first time staying at a hotel that didn't have a casino or club that was just an elevator's ride away. I knew this coming in so I didn't deduct any stars from the rating. As far as furnishing and layout I will say it didn't feel like 950sq ft. The way the living room was setup it didn't give off an open feeling, but rather a narrow and cramped feeling instead. I think the wooden entertainment center was on the big side (taking away some space from the living area) and the cheap looking dining table was slightly small, yet kept 4 average-sized chairs. I can best compare their size to those outdoor tables and chairs you see at your local Starbucks. To me it looked as if it was an afterthought, like they realized they can squeeze a table with chairs in that empty space. Furthermore, across the sofa we see a small, glass table which I really felt like taking out of the room because it was a) older looking and b) almost near the middle path which one walked to get to the balcony. I am aware I am DEFINITELY nitpicking, but they were feelings I had during my stay and I feel it's important to share them because some of you may like a more open-type living are with more modern furnishing. These are not issues that would keep me from coming back again so there's no need to remove stars! The positives absolutely outweighed the cons. The 2 FULL bathrooms saved us a ton of time when it came to get ready. We had one guy in our party who literally takes an hour to shower, shave, etc.., so having that second bathroom allowed us to get ready without having to wait for that guy. Another lifesaver was the full kitchen. We brought lots of snacks and things we can heat up if we wanted a snack and this kitchen was loaded with appliances and pots and pans. The fridge had plenty of space for about 30+ beers and several bottles of alcohol (plenty for a 4 night stay). Finally, I would like to say that you get quite a bit for your money's worth at the Signature if you are okay with a little walk and if you don't have to absolutely have the most modern furnishing. I will be staying here again in the summer of 14' and I cannot wait to return! ",0,0,0,0,1
"
 So far I've had one of their Omelets, which had Turkey Tomato and Onion and Guacamole on top. It was one of the best Omelets I've had. Their Hash browns are amazing. I'd recommend everyone come here. ",0,0,0,0,1
"
 I'm sorry to say that this food at this restaurant appears to be going downhill. The last two times I've dined there the food has not been good, the salad not fresh and crisp and they've taken some of the better items off the menu, ex seafood botedo. The calamari appetizer was skimpy for the price. The wait staff is always attentive as was the hostesses. ",0,1,0,0,0
